student_id,gender,attendance,study_hours,test1,test2,test3,parent_education_level
15938,female,87,1.3,61,54,53,secondary
15939,male,66,3.5,75,73,77,none
15940,female,93,1.5,39,36,34,none
15941,male,50,2.0,47,37,33,graduate
15942,female,52,0.5,30,24,19,graduate
15943,female,95,2.3,79,83,82,primary
15944,male,75,4.6,48,48,48,postgraduate
15945,male,80,3.0,71,73,76,secondary
15946,male,57,2.3,94,100,100,postgraduate
15947,male,92,1.9,71,73,74,primary
15948,male,95,1.1,53,59,63,graduate
15949,male,57,4.5,42,49,49,secondary
15950,male,84,0.5,30,30,28,secondary
15951,male,88,3.3,52,47,47,postgraduate
15952,male,77,2.4,50,44,44,graduate
15953,male,100,2.8,86,92,92,none
15954,male,53,4.2,40,43,45,postgraduate
15955,female,65,1.3,73,71,71,graduate
15956,male,62,3.0,57,51,50,postgraduate
15957,female,69,1.1,76,80,82,graduate
15958,female,100,4.7,72,74,77,primary
15959,male,54,2.4,31,36,38,postgraduate
15960,male,86,1.2,92,89,88,graduate
15961,female,69,2.2,30,25,18,primary
15962,male,73,2.9,73,80,80,none
15963,female,85,4.2,76,70,69,secondary
15964,female,83,2.2,82,89,87,postgraduate
15965,female,94,1.8,46,37,35,postgraduate
15966,female,97,3.5,61,70,72,graduate
15967,female,83,2.5,57,53,53,primary
15968,male,68,2.4,88,88,89,secondary
15969,male,66,2.7,90,98,100,primary
15970,female,54,0.5,34,30,21,postgraduate
15971,male,74,2.3,60,59,65,postgraduate
15972,male,67,1.9,62,57,56,primary
15973,female,99,1.8,31,32,32,none
15974,male,57,2.7,33,34,33,postgraduate
15975,male,76,0.5,42,40,38,primary
15976,male,64,1.4,37,37,37,secondary
15977,female,94,2.5,34,37,33,postgraduate
15978,male,62,3.0,73,71,76,graduate
15979,male,65,2.4,35,42,46,none
15980,male,71,1.1,45,41,38,secondary
15981,female,69,2.1,82,77,72,primary
15982,female,62,3.5,32,24,17,graduate
15983,male,69,3.6,94,96,97,secondary
15984,male,51,1.9,30,30,21,secondary
15985,male,84,1.2,33,30,26,graduate
15986,female,96,4.2,57,59,55,graduate
15987,male,68,5.0,56,67,73,secondary
15988,female,94,3.0,56,64,63,secondary
15989,male,86,2.4,68,69,71,secondary
15990,male,55,1.3,33,36,32,postgraduate
15991,female,63,2.7,84,72,61,primary
15992,female,53,2.5,31,36,36,primary
15993,male,71,1.7,55,58,55,graduate
15994,female,100,1.7,86,81,81,secondary
15995,female,88,1.8,88,97,100,secondary
15996,male,85,3.7,84,87,94,none
15997,female,83,2.9,78,74,76,secondary
15998,female,76,3.7,90,94,95,postgraduate
15999,male,56,2.3,80,83,88,postgraduate
16000,female,52,2.7,71,67,64,none
16001,male,96,2.3,60,61,58,secondary
16002,female,82,1.2,33,32,32,none
16003,male,51,2.9,30,25,23,none
16004,male,91,1.8,53,56,59,postgraduate
16005,male,65,2.9,93,86,86,graduate
16006,male,74,0.9,49,49,48,none
16007,male,64,3.3,86,88,93,secondary
16008,female,73,3.0,69,73,75,postgraduate
16009,male,64,1.6,71,82,86,graduate
16010,female,80,2.6,56,57,55,secondary
16011,female,63,2.5,44,46,44,graduate
16012,female,63,4.4,63,52,46,primary
16013,male,55,2.2,58,42,37,graduate
16014,male,63,2.6,62,69,71,primary
16015,male,66,1.2,36,21,14,none
16016,female,67,2.8,85,82,88,primary
16017,male,69,3.5,82,98,100,postgraduate
16018,male,100,3.5,72,69,69,graduate
16019,female,66,2.6,68,58,51,secondary
16020,male,65,2.7,56,65,70,primary
16021,female,89,2.8,55,61,60,graduate
16022,female,88,2.8,42,37,37,secondary
16023,male,81,2.7,44,55,59,graduate
16024,male,93,0.6,59,71,75,none
16025,male,58,3.3,58,63,64,none
16026,female,76,2.6,82,71,69,graduate
16027,female,95,2.2,63,67,70,postgraduate
16028,female,82,1.1,36,32,27,none
16029,male,59,3.3,81,73,79,primary
16030,female,66,4.5,32,43,47,primary
16031,female,98,3.7,86,83,76,none
16032,male,98,1.9,57,59,63,secondary
16033,male,85,0.8,55,58,61,none
16034,female,66,1.1,58,57,52,graduate
16035,male,67,2.5,59,54,51,secondary
16036,female,72,3.0,50,37,29,secondary
16037,male,83,3.5,78,75,79,none
16038,male,57,2.7,75,85,93,primary
16039,male,62,1.7,94,100,100,graduate
16040,female,72,2.5,64,62,61,graduate
16041,male,69,1.9,41,42,43,postgraduate
16042,male,71,2.9,79,85,86,none
16043,male,96,3.5,40,39,42,postgraduate
16044,male,72,2.1,76,74,80,primary
16045,female,90,2.8,84,71,71,secondary
16046,male,84,2.4,78,81,75,none
16047,female,52,2.2,79,79,76,primary
16048,female,83,1.9,86,86,85,secondary
16049,female,82,3.1,93,100,100,graduate
16050,male,95,3.6,83,80,75,postgraduate
16051,male,66,3.0,94,93,90,primary
16052,male,94,2.8,53,42,33,none
16053,female,68,2.6,30,23,19,graduate
16054,female,79,1.5,69,63,61,primary
16055,female,72,3.9,71,68,65,postgraduate
16056,female,64,2.4,59,58,54,primary
16057,male,63,2.3,85,73,62,postgraduate
16058,male,51,3.3,94,99,100,primary
16059,female,88,2.5,46,47,42,secondary
16060,male,98,2.4,87,82,80,primary
16061,male,67,1.4,61,57,60,postgraduate
16062,female,55,1.7,43,43,39,primary
16063,male,81,2.3,46,40,36,secondary
16064,female,70,3.8,63,64,58,postgraduate
16065,female,89,1.4,36,32,35,primary
16066,female,77,1.4,62,56,52,secondary
16067,female,76,1.6,51,59,60,graduate
16068,female,51,3.2,56,61,67,graduate
16069,female,82,2.2,39,46,48,secondary
16070,female,65,1.6,62,48,44,primary
16071,female,88,3.2,49,57,55,none
16072,female,71,1.5,87,88,86,none
16073,male,92,2.6,61,59,58,secondary
16074,female,96,1.2,81,78,76,postgraduate
16075,male,62,3.9,45,58,63,none
16076,male,51,3.6,38,30,26,postgraduate
16077,female,63,2.5,77,74,68,primary
16078,female,87,4.1,50,46,42,postgraduate
16079,female,90,1.9,43,49,51,postgraduate
16080,male,77,1.4,82,74,64,graduate
16081,male,56,4.0,44,46,50,primary
16082,female,67,1.5,44,50,45,postgraduate
16083,female,90,2.4,41,38,38,primary
16084,male,85,4.8,55,56,61,postgraduate
16085,male,90,1.8,34,39,46,secondary
16086,male,85,2.5,83,80,74,primary
16087,male,93,3.5,83,79,78,secondary
16088,male,53,3.1,82,79,81,none
16089,male,79,1.3,44,37,33,none
16090,male,73,3.4,57,58,61,postgraduate
16091,male,69,2.2,40,44,48,graduate
16092,male,95,3.3,45,35,29,secondary
16093,female,80,1.0,69,68,69,primary
16094,male,73,4.5,78,74,75,postgraduate
16095,female,56,2.2,32,24,24,postgraduate
16096,male,75,3.0,36,39,43,none
16097,female,62,1.6,93,87,87,postgraduate
16098,female,57,0.8,56,44,41,primary
16099,female,54,2.1,80,92,99,primary
16100,male,93,3.3,45,38,34,graduate
16101,male,62,3.4,74,67,61,primary
16102,female,78,1.8,73,71,70,none
16103,female,69,4.1,62,64,59,postgraduate
16104,female,63,1.4,38,38,36,graduate
16105,male,81,2.2,83,82,79,secondary
16106,male,99,2.9,50,55,57,secondary
16107,female,76,1.4,37,41,42,postgraduate
16108,male,74,0.5,90,89,87,graduate
16109,female,53,3.3,32,21,20,secondary
16110,male,70,2.6,42,49,51,primary
16111,male,67,2.6,38,41,40,none
16112,female,88,1.5,66,54,46,postgraduate
16113,male,64,2.5,50,40,40,primary
16114,female,87,1.9,84,75,71,primary
16115,female,97,1.7,59,62,64,primary
16116,female,73,3.5,89,100,100,secondary
16117,female,57,1.6,38,38,33,none
16118,male,77,2.4,70,51,39,primary
16119,male,70,2.6,84,74,73,postgraduate
16120,male,65,1.7,37,31,25,primary
16121,male,65,2.1,63,59,55,graduate
16122,male,84,3.0,63,75,81,none
16123,male,66,3.7,46,33,28,secondary
16124,female,58,2.4,48,51,53,graduate
16125,female,84,3.0,30,31,35,postgraduate
16126,female,78,1.9,93,92,90,secondary
16127,female,88,2.0,35,38,34,primary
16128,female,67,1.6,56,55,61,none
16129,male,61,2.9,84,71,62,graduate
16130,male,68,1.7,37,28,31,secondary
16131,female,97,2.0,36,40,40,none
16132,male,71,2.2,46,50,51,primary
16133,male,98,1.1,36,40,39,secondary
16134,male,64,1.7,94,96,96,none
16135,female,50,2.7,94,88,86,secondary
16136,female,51,1.9,64,68,69,postgraduate
16137,male,57,4.4,87,77,70,secondary
16138,female,71,3.4,92,88,79,none
16139,male,74,3.5,30,19,11,postgraduate
16140,female,51,1.3,50,47,45,graduate
16141,female,100,1.8,38,35,30,graduate
16142,male,58,2.1,40,40,47,secondary
16143,male,58,2.4,65,71,72,secondary
16144,female,62,4.2,38,43,42,none
16145,male,55,0.8,43,41,41,primary
16146,female,79,2.4,55,53,54,secondary
16147,female,64,1.9,42,44,51,none
16148,female,100,2.5,69,73,76,graduate
16149,male,64,2.5,91,92,91,none
16150,male,99,1.9,71,82,81,graduate
16151,male,56,2.4,68,67,66,primary
16152,female,60,2.5,84,75,66,primary
16153,male,89,1.4,52,56,58,secondary
16154,male,87,4.6,46,47,45,postgraduate
16155,male,89,2.3,63,51,50,postgraduate
16156,male,51,4.2,78,77,80,none
16157,female,100,3.2,49,51,51,primary
16158,female,97,2.5,57,52,46,secondary
16159,female,88,2.1,73,72,69,secondary
16160,female,59,2.7,83,73,69,secondary
16161,male,93,0.5,67,69,65,primary
16162,female,66,1.0,42,49,55,primary
16163,male,56,1.7,92,100,100,primary
16164,male,89,1.1,45,50,53,none
16165,female,88,2.4,90,95,96,graduate
16166,male,53,2.5,43,36,31,none
16167,male,84,4.3,68,69,65,postgraduate
16168,female,100,2.8,52,50,52,none
16169,male,96,2.6,70,75,74,none
16170,female,85,2.6,66,68,72,postgraduate
16171,male,80,2.7,38,31,32,postgraduate
16172,male,74,2.1,76,86,87,none
16173,female,90,2.3,88,83,74,primary
16174,female,62,1.7,75,77,73,primary
16175,male,67,0.7,51,53,51,secondary
16176,male,70,2.1,74,77,79,secondary
16177,female,97,2.7,64,60,61,graduate
16178,female,50,3.6,67,56,48,graduate
16179,male,85,2.2,94,100,100,secondary
16180,male,99,1.5,33,20,12,none
16181,female,57,2.5,61,65,71,none
16182,female,97,1.7,31,20,15,none
16183,male,70,1.1,39,34,30,graduate
16184,female,92,1.4,43,50,55,graduate
16185,female,70,2.7,34,31,30,postgraduate
16186,female,76,2.7,80,80,80,none
16187,female,68,3.1,30,20,15,secondary
16188,male,72,2.7,68,59,55,postgraduate
16189,male,100,3.7,66,64,64,graduate
16190,male,99,4.0,45,43,40,postgraduate
16191,male,100,3.1,90,93,90,postgraduate
16192,male,92,1.9,83,81,74,secondary
16193,female,84,2.8,69,57,56,none
16194,male,89,2.2,83,78,73,graduate
16195,female,100,2.7,82,74,68,secondary
16196,female,91,2.4,33,27,21,postgraduate
16197,male,97,2.4,37,38,35,secondary
16198,male,54,2.8,68,69,66,postgraduate
16199,female,90,4.4,42,45,46,primary
16200,female,57,3.1,78,76,77,graduate
16201,female,60,2.7,89,100,99,secondary
16202,male,65,2.6,90,79,76,none
16203,male,88,3.8,64,65,65,postgraduate
16204,female,96,1.7,88,96,99,none
16205,female,73,3.2,78,66,59,secondary
16206,female,70,5.1,53,52,46,secondary
16207,female,72,2.9,71,62,58,none
16208,female,98,1.9,73,79,82,postgraduate
16209,female,87,1.5,44,49,51,none
16210,female,96,2.2,52,55,58,none
16211,male,57,3.6,92,85,83,postgraduate
16212,male,56,3.3,64,59,60,primary
16213,male,51,2.3,80,88,90,graduate
16214,male,79,3.4,93,100,100,secondary
16215,male,62,3.6,77,82,87,none
16216,male,72,2.6,42,43,44,secondary
16217,female,78,2.0,83,80,81,primary
16218,male,87,4.7,38,34,35,none
16219,female,86,1.1,70,74,74,postgraduate
16220,female,69,2.7,41,44,51,postgraduate
16221,female,82,2.2,82,85,88,postgraduate
16222,male,78,3.1,85,97,100,none
16223,female,99,2.9,66,69,76,secondary
16224,female,64,1.8,62,49,41,primary
16225,male,72,1.8,84,91,95,secondary
16226,female,91,2.4,85,94,96,graduate
16227,male,52,3.6,69,72,67,postgraduate
16228,female,86,1.9,89,90,95,primary
16229,male,78,2.2,40,36,30,secondary
16230,female,94,2.9,75,76,76,postgraduate
16231,female,57,4.0,67,57,53,postgraduate
16232,male,71,2.7,32,35,33,secondary
16233,female,78,0.5,69,60,57,graduate
16234,female,51,1.1,36,43,43,none
16235,female,90,1.5,56,57,56,graduate
16236,male,98,1.3,88,96,100,graduate
16237,female,99,3.9,76,71,70,primary
16238,female,94,2.7,93,91,88,graduate
16239,male,50,3.4,66,67,71,postgraduate
16240,female,93,2.2,87,73,62,none
16241,male,69,2.3,44,43,43,postgraduate
16242,female,70,1.9,80,79,80,primary
16243,female,86,2.4,34,24,21,none
16244,female,57,2.2,46,47,44,postgraduate
16245,male,76,3.0,30,30,30,none
16246,male,96,2.2,36,32,32,none
16247,female,84,2.6,76,68,72,none
16248,female,55,2.8,84,82,79,graduate
16249,female,94,2.5,63,60,56,none
16250,female,93,4.6,71,73,71,secondary
16251,male,68,2.0,82,84,91,primary
16252,female,67,2.0,30,24,25,primary
16253,male,50,1.4,44,36,34,primary
16254,female,74,2.7,84,86,85,postgraduate
16255,female,76,3.3,45,40,39,secondary
16256,female,56,2.6,76,71,67,none
16257,female,93,4.8,37,43,48,postgraduate
16258,male,91,2.1,72,81,84,secondary
16259,female,78,1.2,52,54,51,graduate
16260,male,80,2.2,63,65,71,primary
16261,female,93,0.9,34,26,20,secondary
16262,female,92,3.0,80,91,98,secondary
16263,female,85,1.1,86,86,82,primary
16264,female,68,2.2,51,59,61,postgraduate
16265,male,55,1.7,62,55,47,none
16266,female,74,2.3,42,54,64,none
16267,male,80,1.5,72,66,67,postgraduate
16268,female,58,1.7,82,73,62,graduate
16269,male,69,2.6,76,78,80,secondary
16270,male,59,3.1,86,91,92,postgraduate
16271,male,86,1.1,42,52,54,primary
16272,male,76,3.7,88,88,86,primary
16273,male,62,2.2,53,64,71,primary
16274,female,90,2.4,78,81,83,primary
16275,female,51,2.7,37,36,34,postgraduate
16276,female,99,2.0,45,48,46,graduate
16277,female,70,3.9,49,50,51,none
16278,female,82,2.3,37,39,37,postgraduate
16279,male,73,1.2,32,29,36,secondary
16280,female,93,4.3,40,40,40,primary
16281,female,91,4.4,52,52,53,primary
16282,female,83,1.7,77,70,65,graduate
16283,female,58,3.2,34,39,38,graduate
16284,male,51,4.5,35,40,45,none
16285,female,79,2.8,30,36,36,secondary
16286,male,71,2.9,74,67,66,none
16287,female,95,3.6,50,56,57,primary
16288,female,60,3.8,46,49,48,graduate
16289,female,92,3.2,50,53,56,none
16290,male,66,1.1,75,73,74,graduate
16291,female,85,1.4,55,60,61,none
16292,male,62,2.2,50,50,43,secondary
16293,male,56,3.9,41,51,48,graduate
16294,female,65,1.3,90,86,81,none
16295,male,82,2.3,36,47,48,postgraduate
16296,female,94,3.5,45,39,39,none
16297,male,50,1.7,68,59,53,primary
16298,male,60,2.0,47,42,41,primary
16299,female,55,0.9,58,62,64,graduate
16300,female,69,1.8,65,51,48,secondary
16301,male,84,1.6,54,50,50,postgraduate
16302,female,93,2.4,55,47,45,primary
16303,female,86,1.4,91,89,89,primary
16304,male,90,3.6,36,39,42,none
16305,male,75,1.4,65,68,74,none
16306,female,61,2.0,89,99,97,secondary
16307,male,79,1.8,57,61,63,secondary
16308,female,77,2.0,63,57,54,primary
16309,female,76,5.3,88,91,100,primary
16310,male,91,1.7,38,29,26,none
16311,male,68,3.1,83,90,92,graduate
16312,male,54,1.4,49,42,35,primary
16313,female,54,3.7,38,37,32,none
16314,male,90,2.7,87,86,84,primary
16315,male,76,2.8,78,64,56,secondary
16316,male,77,3.1,91,84,85,graduate
16317,female,75,3.8,48,45,40,postgraduate
16318,female,76,4.1,50,46,47,graduate
16319,male,98,3.9,56,52,49,graduate
16320,male,91,1.5,60,68,68,postgraduate
16321,male,70,3.4,87,82,79,primary
16322,female,50,2.4,69,70,68,secondary
16323,female,77,3.8,77,66,60,postgraduate
16324,male,97,0.5,30,23,18,secondary
16325,female,64,2.7,85,89,91,postgraduate
16326,male,66,1.2,88,86,88,primary
16327,male,75,3.1,50,47,45,primary
16328,male,69,1.9,90,79,76,primary
16329,male,74,1.4,71,73,72,primary
16330,female,62,0.6,39,38,37,secondary
16331,male,82,1.8,50,58,61,postgraduate
16332,male,74,2.7,90,96,100,secondary
16333,male,57,2.9,48,62,66,secondary
16334,female,54,2.3,43,40,38,graduate
16335,male,55,2.1,68,58,53,postgraduate
16336,male,72,3.0,71,68,67,none
16337,male,79,5.1,94,85,81,secondary
16338,male,63,2.9,87,85,85,postgraduate
16339,male,72,1.5,52,43,37,none
16340,female,60,1.2,38,31,33,postgraduate
16341,male,80,2.3,94,89,88,graduate
16342,male,55,3.2,38,45,48,primary
16343,female,60,1.7,61,62,61,graduate
16344,male,62,1.6,69,64,62,primary
16345,female,61,1.5,93,86,79,primary
16346,male,51,1.5,40,30,26,none
16347,male,84,3.2,55,70,79,none
16348,female,85,2.0,87,85,82,primary
16349,male,66,3.2,56,55,53,secondary
16350,female,77,2.1,64,68,73,graduate
16351,female,77,1.0,61,63,58,graduate
16352,male,71,4.8,40,47,50,primary
16353,female,87,2.0,78,71,68,primary
16354,male,56,3.3,71,69,61,none
16355,female,64,2.4,38,49,55,graduate
16356,female,81,4.1,60,54,54,primary
16357,male,60,3.6,40,39,34,graduate
16358,female,73,4.4,39,41,42,postgraduate
16359,female,52,2.6,60,57,62,graduate
16360,female,79,1.8,55,53,51,none
16361,female,55,2.0,37,37,42,postgraduate
16362,male,51,3.3,39,40,46,none
16363,male,63,1.2,53,53,53,secondary
16364,male,90,2.1,59,67,70,none
16365,female,67,1.8,67,66,73,graduate
16366,female,100,1.5,94,97,100,secondary
16367,female,93,2.4,44,58,58,primary
16368,male,80,4.1,67,71,70,primary
16369,male,62,2.9,38,32,26,primary
16370,female,75,2.7,87,81,79,secondary
16371,male,93,1.7,44,56,63,primary
16372,male,61,3.9,61,70,73,postgraduate
16373,female,67,0.7,47,53,54,primary
16374,female,58,2.6,49,44,41,graduate
16375,female,98,2.7,40,32,30,postgraduate
16376,male,70,2.0,57,58,59,primary
16377,female,97,3.4,86,90,93,graduate
16378,male,98,2.9,68,67,66,none
16379,female,89,2.3,60,66,66,postgraduate
16380,female,92,2.7,89,84,79,postgraduate
16381,female,73,2.2,72,71,69,none
16382,male,83,3.9,85,81,84,postgraduate
16383,male,57,2.9,35,40,42,secondary
16384,male,93,3.2,58,59,59,primary
16385,female,82,1.6,39,48,49,none
16386,male,72,2.4,32,36,34,secondary
16387,female,62,1.4,63,60,59,none
16388,female,98,3.3,37,40,38,none
16389,male,63,1.6,64,57,53,postgraduate
16390,male,63,3.0,51,52,44,none
16391,female,65,3.2,47,47,46,postgraduate
16392,female,98,2.3,77,90,95,graduate
16393,male,87,1.6,46,41,40,primary
16394,male,88,2.2,42,38,34,primary
16395,male,75,1.8,73,76,75,graduate
16396,male,75,0.5,40,42,47,graduate
16397,female,50,4.3,59,60,61,secondary
16398,female,81,2.1,87,78,71,graduate
16399,female,64,2.4,94,87,81,graduate
16400,female,70,1.4,68,61,60,postgraduate
16401,male,67,2.1,88,82,81,none
16402,female,79,0.9,76,78,80,none
16403,male,62,2.0,47,45,43,graduate
16404,female,73,1.9,93,89,88,secondary
16405,female,79,0.7,89,81,81,secondary
16406,female,51,3.0,49,58,61,postgraduate
16407,female,68,2.9,84,85,84,postgraduate
16408,female,96,1.4,85,84,84,graduate
16409,female,93,2.9,71,74,79,primary
16410,male,96,2.9,83,78,72,graduate
16411,male,74,1.6,79,68,67,none
16412,male,99,3.4,42,30,27,graduate
16413,male,63,1.6,61,65,66,graduate
16414,female,55,5.2,37,24,19,graduate
16415,female,61,4.3,52,49,49,secondary
16416,male,69,2.2,71,69,64,none
16417,male,72,3.0,46,49,54,postgraduate
16418,female,79,2.5,47,43,43,none
16419,female,79,2.3,47,46,48,none
16420,female,87,1.9,72,77,77,graduate
16421,male,79,2.4,72,69,68,none
16422,female,90,2.5,58,52,46,secondary
16423,female,79,1.9,46,44,44,graduate
16424,male,85,2.2,83,69,62,none
16425,male,98,2.0,80,83,88,primary
16426,female,83,4.3,58,57,59,none
16427,female,65,3.9,49,50,48,primary
16428,male,73,4.1,42,42,39,graduate
16429,female,63,2.2,42,39,38,secondary
16430,female,75,2.4,62,64,65,primary
16431,male,57,2.4,35,43,41,postgraduate
16432,male,63,0.8,60,57,55,postgraduate
16433,female,80,0.7,91,92,89,primary
16434,male,51,1.5,53,53,54,secondary
16435,female,97,2.2,51,46,38,graduate
16436,female,53,1.9,60,57,57,none
16437,male,50,3.8,58,57,56,graduate
16438,male,69,2.8,78,87,90,secondary
16439,male,63,3.2,61,56,56,graduate
16440,male,89,3.6,53,54,60,postgraduate
16441,male,74,3.4,56,65,68,primary
16442,male,74,3.1,51,36,28,primary
16443,female,52,3.3,49,45,42,none
16444,male,54,1.8,86,81,77,secondary
16445,male,87,2.9,79,77,75,postgraduate
16446,male,75,4.3,37,52,59,secondary
16447,female,89,4.3,69,79,87,graduate
16448,male,87,3.0,68,78,77,primary
16449,male,87,2.7,78,88,93,graduate
16450,female,53,2.1,82,89,87,primary
16451,female,56,1.3,78,67,60,graduate
16452,male,79,1.8,79,76,77,postgraduate
16453,female,79,4.4,47,53,56,graduate
16454,male,68,1.6,43,46,43,secondary
16455,female,88,1.5,64,63,60,primary
16456,male,84,0.5,41,28,26,graduate
16457,female,89,1.7,86,89,87,secondary
16458,female,82,4.2,32,29,26,primary
16459,male,82,3.1,35,36,31,none
16460,female,63,3.7,92,97,100,secondary
16461,male,87,3.6,59,63,68,secondary
16462,female,59,4.0,73,73,78,none
16463,male,77,2.9,31,25,19,secondary
16464,female,63,1.8,71,73,73,postgraduate
16465,male,85,4.0,84,86,89,primary
16466,female,87,4.4,55,60,62,secondary
16467,male,65,2.7,64,61,57,secondary
16468,female,70,2.5,84,80,77,postgraduate
16469,female,77,1.6,68,56,51,none
16470,male,82,2.3,32,36,39,postgraduate
16471,male,55,1.3,68,64,59,secondary
16472,male,90,2.5,66,64,61,graduate
16473,male,64,1.9,79,80,81,none
16474,male,93,3.2,81,85,86,graduate
16475,male,52,1.5,89,92,95,graduate
16476,female,92,2.1,82,78,80,graduate
16477,male,96,2.0,89,92,95,none
16478,male,84,0.5,56,55,55,primary
16479,male,63,1.7,34,29,26,postgraduate
16480,female,51,1.6,51,60,66,secondary
16481,female,78,1.0,76,79,76,primary
